date,location_name,ili
1999-04-24,US,-1.497757812629897
1999-05-01,US,-1.369058701115743
1999-05-08,US,-1.513672228890182
1999-05-15,US,-1.4670201565368064
1999-05-22,US,-1.457076125455102
1999-05-29,US,-1.847229425177057
1999-06-05,US,-1.847229425177057
1999-06-12,US,-1.847229425177057
1999-06-19,US,-1.847229425177057
1999-06-26,US,-1.847229425177057
1999-07-03,US,-1.847229425177057
1999-07-10,US,-1.847229425177057
1999-07-17,US,-1.847229425177057
1999-07-24,US,-1.847229425177057
1999-07-31,US,-1.847229425177057
1999-08-07,US,-1.847229425177057
1999-08-14,US,-1.847229425177057
1999-08-21,US,-1.847229425177057
1999-08-28,US,-1.847229425177057
1999-09-04,US,-1.847229425177057
1999-09-11,US,-1.847229425177057
1999-09-18,US,-1.847229425177057
1999-09-25,US,-1.847229425177057
1999-10-02,US,-1.847229425177057
1999-10-09,US,-0.6542623788941797
1999-10-16,US,-0.5085960156372241
1999-10-23,US,-0.7213268404801529
1999-10-30,US,-0.5900201929264329
1999-11-06,US,-0.30966990727685734
1999-11-13,US,-0.22996381067414243
1999-11-20,US,-0.1516946298484322
1999-11-27,US,0.24401305578722318
1999-12-04,US,0.2793545433839625
1999-12-11,US,0.6949969376440911
1999-12-18,US,0.9733457907550459
1999-12-25,US,1.5083249146895703
2000-01-01,US,1.896439844621643
2000-01-08,US,1.7291208630114805
2000-01-15,US,1.3185198031892982
2000-01-22,US,0.9624351529327702
2000-01-29,US,0.6002117518464083
2000-02-05,US,0.322234296223095
2000-02-12,US,0.17939261743610693
2000-02-19,US,-0.18286412519656758
2000-02-26,US,-0.3950861748217697
2000-03-04,US,-0.24225432092993257
2000-03-11,US,-0.5879892483453307
2000-03-18,US,-0.7504274972169472
2000-03-25,US,-0.775556489758433
2000-04-01,US,-0.9543267805636324
2000-04-08,US,-1.1910060083827263
2000-04-15,US,-1.4280767985373246
2000-04-22,US,-1.48221393927279
2000-04-29,US,-1.4925363966177576
2000-05-06,US,-1.4873553577126306
2000-05-13,US,-1.508324914689571
2000-05-20,US,-1.5030203846418198
2000-05-27,US,-1.847229425177057
2000-06-03,US,-1.847229425177057
2000-06-10,US,-1.847229425177057
2000-06-17,US,-1.847229425177057
2000-06-24,US,-1.847229425177057
2000-07-01,US,-1.847229425177057
2000-07-08,US,-1.847229425177057
2000-07-15,US,-1.847229425177057
2000-07-22,US,-1.847229425177057
2000-07-29,US,-1.847229425177057
2000-08-05,US,-1.847229425177057
2000-08-12,US,-1.847229425177057
2000-08-19,US,-1.847229425177057
2000-08-26,US,-1.847229425177057
2000-09-02,US,-1.847229425177057
2000-09-09,US,-1.847229425177057
2000-09-16,US,-1.847229425177057
2000-09-23,US,-1.847229425177057
2000-09-30,US,-1.847229425177057
2000-10-07,US,-0.2475327968818509
2000-10-14,US,-0.5320568114714341
2000-10-21,US,-0.3620663454426324
2000-10-28,US,-0.24929381533734518
2000-11-04,US,-0.2317174292667139
2000-11-11,US,8.537563280464023e-4
2000-11-18,US,0.07092117516610957
2000-11-25,US,0.342082471459753
2000-12-02,US,0.16379693046959984
2000-12-09,US,0.2758053846956074
2000-12-16,US,0.5281266368244747
2000-12-23,US,0.736918912498618
2000-12-30,US,1.1670553668551247
2001-01-06,US,1.1115102655611488
2001-01-13,US,1.0591981733401996
2001-01-20,US,1.286613938981177
2001-01-27,US,1.4093918045637122
2001-02-03,US,1.343360368028269
2001-02-10,US,1.2410760484790304
2001-02-17,US,0.9277404236180619
2001-02-24,US,0.7481666022662242
2001-03-03,US,0.2704881383852957
2001-03-10,US,0.203741054328352
2001-03-17,US,-0.07691382660329978
2001-03-24,US,-0.0401373168374216
2001-03-31,US,-0.25987638443288547
2001-04-07,US,-0.43228906303382497
2001-04-14,US,-0.7279874750958129
2001-04-21,US,-0.7169041477566412
2001-04-28,US,-1.1603340988195399
2001-05-05,US,-1.1772372682518035
2001-05-12,US,-1.194483660928415
2001-05-19,US,-1.2905306271633754
2001-05-26,US,-1.847229425177057
2001-06-02,US,-1.847229425177057
2001-06-09,US,-1.847229425177057
2001-06-16,US,-1.847229425177057
2001-06-23,US,-1.847229425177057
2001-06-30,US,-1.847229425177057
2001-07-07,US,-1.847229425177057
2001-07-14,US,-1.847229425177057
2001-07-21,US,-1.847229425177057
2001-07-28,US,-1.847229425177057
2001-08-04,US,-1.847229425177057
2001-08-11,US,-1.847229425177057
2001-08-18,US,-1.847229425177057
2001-08-25,US,-1.847229425177057
2001-09-01,US,-1.847229425177057
2001-09-08,US,-1.847229425177057
2001-09-15,US,-1.847229425177057
2001-09-22,US,-1.847229425177057
2001-09-29,US,-1.847229425177057
2001-10-06,US,-0.6270080613454002
2001-10-13,US,-0.4624858182316402
2001-10-20,US,-0.34570552361207246
2001-10-27,US,-0.19155264020796875
2001-11-03,US,-0.13616685962569736
2001-11-10,US,-0.2651785286872622
2001-11-17,US,-0.08976480794977065
2001-11-24,US,0.06236460703945513
2001-12-01,US,-0.023053459900484748
2001-12-08,US,-0.18981380099829848
2001-12-15,US,-0.17765767655507067
2001-12-22,US,0.11379469385728656
2001-12-29,US,0.5798895535808097
2002-01-05,US,0.4248021277870183
2002-01-12,US,0.23347176072189071
2002-01-19,US,0.5419184887877257
2002-01-26,US,0.9489558804790641
2002-02-02,US,0.9760916001315232
2002-02-09,US,0.9706073003463822
2002-02-16,US,1.0896086784219732
2002-02-23,US,1.0621950667320597
2002-03-02,US,0.9069345355003661
2002-03-09,US,0.5920535741075825
2002-03-16,US,0.40248150064510485
2002-03-23,US,0.1915526402079689
2002-03-30,US,0.04868332840609146
2002-04-06,US,-0.3114617836000032
2002-04-13,US,-0.8035409717274564
2002-04-20,US,-0.9788447885157965
2002-04-27,US,-1.2228412927942363
2002-05-04,US,-1.3778288681983106
2002-05-11,US,-1.343360368028269
2002-05-18,US,-1.4376092350442486
2002-05-25,US,-1.847229425177057
2002-06-01,US,-1.847229425177057
2002-06-08,US,-1.847229425177057
2002-06-15,US,-1.847229425177057
2002-06-22,US,-1.847229425177057
2002-06-29,US,-1.847229425177057
2002-07-06,US,-1.847229425177057
2002-07-13,US,-1.847229425177057
2002-07-20,US,-1.847229425177057
2002-07-27,US,-1.847229425177057
2002-08-03,US,-1.847229425177057
2002-08-10,US,-1.847229425177057
2002-08-17,US,-1.847229425177057
2002-08-24,US,-1.847229425177057
2002-08-31,US,-1.847229425177057
2002-09-07,US,-1.847229425177057
2002-09-14,US,-1.847229425177057
2002-09-21,US,-1.847229425177057
2002-09-28,US,-1.847229425177057
2002-10-05,US,-0.3475187498494937
2002-10-12,US,-0.2704881383852957
2002-10-19,US,-0.41920253460374157
2002-10-26,US,-0.21595981219533966
2002-11-02,US,-0.13444364505992448
2002-11-09,US,-0.028177683720446628
2002-11-16,US,-0.04184626468606046
2002-11-23,US,-0.10692291200041006
2002-11-30,US,0.00426879408636808
2002-12-07,US,-0.2107193595708764
2002-12-14,US,-0.201998040411353
2002-12-21,US,0.15169462984843207
2002-12-28,US,0.46628966645270165
2003-01-04,US,0.3877123939539456
2003-01-11,US,0.1551500860149201
2003-01-18,US,0.3258333977326261
2003-01-25,US,0.7526922346124468
2003-02-01,US,0.9462806706139759
2003-02-08,US,1.0958126693363135
2003-02-15,US,1.0039658064269308
2003-02-22,US,0.998328914711413
2003-03-01,US,0.6841678046542213
2003-03-08,US,0.43228906303382497
2003-03-15,US,0.26694756067261244
2003-03-22,US,0.1034889338058718
2003-03-29,US,-0.25281817874126966
2003-04-05,US,-0.5359952216690649
2003-04-12,US,-0.5047133003634461
2003-04-19,US,-0.9489558804790641
2003-04-26,US,-0.9651520397520037
2003-05-03,US,-1.339162703650089
2003-05-10,US,-1.3226034015831416
2003-05-17,US,-1.4047966892510975
2003-05-24,US,-1.10834888336264
2003-05-31,US,-1.0591981733401996
2003-06-07,US,-1.212092853015081
2003-06-14,US,-1.0443542417358247
2003-06-21,US,-1.4093918045637122
2003-06-28,US,-1.3603925901442373
2003-07-05,US,-1.4771114060581718
2003-07-12,US,-1.3956944062241525
2003-07-19,US,-1.462030069665678
2003-07-26,US,-1.400231046345515
2003-08-02,US,-1.4720470434213822
2003-08-09,US,-1.3349885040960852
2003-08-16,US,-1.3822539732846495
2003-08-23,US,-1.3185198031892984
2003-08-30,US,-1.30240114449784
2003-09-06,US,-1.0502640469046258
2003-09-13,US,-1.3267091753306528
2003-09-20,US,-1.3308374365606004
2003-09-27,US,-1.1437561118196622
2003-10-04,US,-0.6863271816873694
2003-10-11,US,-0.5558142036147499
2003-10-18,US,-0.5340249811567525
2003-10-25,US,-0.443565230753419
2003-11-01,US,-0.01792984134313279
2003-11-08,US,0.2651785286872622
2003-11-15,US,0.7346805639785049
2003-11-22,US,1.0502640469046258
2003-11-29,US,1.4620300696656776
2003-12-06,US,1.6508273098700572
2003-12-13,US,2.14420644666293
2003-12-20,US,2.2821656199224507
2003-12-27,US,2.4165685701130153
2004-01-03,US,1.546704137718392
2004-01-10,US,0.7549608391912165
2004-01-17,US,0.3186393639643752
2004-01-24,US,0.2563456852450822
2004-01-31,US,0.12239202285096829
2004-02-07,US,0.014514365413323144
2004-02-14,US,-0.11207625723784065
2004-02-21,US,-0.12927637499092284
2004-02-28,US,-0.5638028920461587
2004-03-06,US,-0.6063566785464211
2004-03-13,US,-0.5399419633517004
2004-03-20,US,-0.5859607261745894
2004-03-27,US,-0.7549608391912165
2004-04-03,US,-1.0621950667320594
2004-04-10,US,-1.0210711965051322
2004-04-17,US,-0.9120989685908019
2004-04-24,US,-1.0532327491722913
2004-05-01,US,-1.2635174770334514
2004-05-08,US,-1.130716612526879
2004-05-15,US,-1.0682176535735315
2004-05-22,US,-0.9927235672635988
2004-05-29,US,-1.0181996068433312
2004-06-05,US,-0.834585811317181
2004-06-12,US,-1.1636881615693553
2004-06-19,US,-1.3063990353422552
2004-06-26,US,-1.205004318220434
2004-07-03,US,-1.442424837209772
2004-07-10,US,-1.0742792377052184
2004-07-17,US,-0.863973988520592
2004-07-24,US,-1.2410760484790304
2004-07-31,US,-1.0927054166654757
2004-08-07,US,-1.347581837339322
2004-08-14,US,-0.7918054664597847
2004-08-21,US,-1.0067962490543707
2004-08-28,US,-0.839433381610746
2004-09-04,US,-0.6374343467459389
2004-09-11,US,-0.83700713786471
2004-09-18,US,-0.7124954335882271
2004-09-25,US,-0.7459095252259891
2004-10-02,US,-0.6606207074647723
2004-10-09,US,-0.8011850527222908
2004-10-16,US,-0.5819108927573696
2004-10-23,US,-0.5144345212467513
2004-10-30,US,-0.3785246683396406
2004-11-06,US,-0.2935869231301407
2004-11-13,US,-0.13272082962814105
2004-11-20,US,-0.14996758332819976
2004-11-27,US,0.16033675915605558
2004-12-04,US,-0.03671976777434173
2004-12-11,US,0.03501115655145438
2004-12-18,US,0.18286412519656758
2004-12-25,US,0.6125245872255969
2005-01-01,US,0.8225517566216306
2005-01-08,US,0.6043058360561722
2005-01-15,US,0.62078492326678
2005-01-22,US,0.8082662451322283
2005-01-29,US,1.0326427439560872
2005-02-05,US,1.3391627036500893
2005-02-12,US,1.5638729359706034
2005-02-19,US,1.6120630104835527
2005-02-26,US,1.4047966892510977
2005-03-05,US,1.1944836609284153
2005-03-12,US,1.0865223541898577
2005-03-19,US,0.8689446898036381
2005-03-26,US,0.708100524736082
2005-04-02,US,0.3785246683396406
2005-04-09,US,0.10520576782701362
2005-04-16,US,-0.021345526446492905
2005-04-23,US,-0.22295634581884954
2005-04-30,US,-0.2864634798922621
2005-05-07,US,-0.4882954279828261
2005-05-14,US,-0.3849526734873016
2005-05-21,US,-0.5163845833554253
2005-05-28,US,-0.525184353334845
2005-06-04,US,-0.2194567361615388
2005-06-11,US,-0.5940894061699228
2005-06-18,US,-0.5578080328488257
2005-06-25,US,-0.699351443402675
2005-07-02,US,-0.8865140259460631
2005-07-09,US,-0.9017941790291835
2005-07-16,US,-1.1840935785037048
2005-07-23,US,-1.208540994873032
2005-07-30,US,-1.286613938981177
2005-08-06,US,-1.2447728496072674
2005-08-13,US,-1.2264556689939496
2005-08-20,US,-1.3647128341504262
2005-08-27,US,-1.3867063118496092
2005-09-03,US,-1.2711410491865471
2005-09-10,US,-1.0989305382835435
2005-09-17,US,-1.2673200562139582
2005-09-24,US,-1.0865223541898577
2005-10-01,US,-1.0011433842067108
2005-10-08,US,-0.4969705640345686
2005-10-15,US,-0.5183366111229799
2005-10-22,US,-0.4379201865442102
2005-10-29,US,-0.4266716140433182
2005-11-05,US,-0.20722894552401966
2005-11-12,US,-0.09662459592618361
2005-11-19,US,-0.050392937488845005
2005-11-26,US,0.17245603928187075
2005-12-03,US,0.06749795987978245
2005-12-10,US,0.21595981219533966
2005-12-17,US,0.4950395442927188
2005-12-24,US,0.8249490012909761
2005-12-31,US,1.0210711965051322
2006-01-07,US,0.759509749888122
2006-01-14,US,0.4873338003692039
2006-01-21,US,0.5359952216690649
2006-01-28,US,0.6290878365751359
2006-02-04,US,0.6863271816873694
2006-02-11,US,0.7918054664597849
2006-02-18,US,0.9251178055124286
2006-02-25,US,0.9843735460261859
2006-03-04,US,0.9382953611073593
2006-03-11,US,0.9146903278306163
2006-03-18,US,0.7848162554972745
2006-03-25,US,0.6084100745239116
2006-04-01,US,0.5047133003634461
2006-04-08,US,0.19851384728217633
2006-04-15,US,-0.07434522173959994
2006-04-22,US,-0.391396624221063
2006-04-29,US,-0.5598040820392781
2006-05-06,US,-0.6755619585465692
2006-05-13,US,-0.7302148683538637
2006-05-20,US,-0.7146980542441685
2006-05-27,US,-0.8059013591363401
2006-06-03,US,-0.8565576969235791
2006-06-10,US,-0.6670058568063558
2006-06-17,US,-0.8915842712628784
2006-06-24,US,-1.1020591268172844
2006-07-01,US,-0.959725351792824
2006-07-08,US,-0.8443007584383593
2006-07-15,US,-0.7572333358983748
2006-07-22,US,-0.798833572207766
2006-07-29,US,-0.8966775411539042
2006-08-05,US,-0.8273509961648124
2006-08-12,US,-0.9816054166572479
2006-08-19,US,-0.8467419612141943
2006-08-26,US,-1.1704358565569495
2006-09-02,US,-1.0297369291928546
2006-09-09,US,-0.5961277034869564
2006-09-16,US,-0.829757774019565
2006-09-23,US,-0.7191137358649445
2006-09-30,US,-0.8082662451322283
2006-10-07,US,-0.29715421652056506
2006-10-14,US,-0.5222466093790747
2006-10-21,US,-0.4210675969069867
2006-10-28,US,-0.4248021277870183
2006-11-04,US,-0.2829072244732365
2006-11-11,US,-0.08462275522379151
2006-11-18,US,0.05552266863411625
2006-11-25,US,0.3366562839869644
2006-12-02,US,0.2264586882229907
2006-12-09,US,0.358422377197856
2006-12-16,US,0.7302148683538637
2006-12-23,US,0.9225015350964106
2006-12-30,US,1.0562107629263473
2007-01-06,US,0.6584983084040062
2007-01-13,US,0.3657151277552122
2007-01-20,US,0.48541189515321553
2007-01-27,US,0.7709514744258381
2007-02-03,US,0.9330048994494983
2007-02-10,US,1.0652015305860056
2007-02-17,US,1.127486642923753
2007-02-24,US,1.0989305382835433
2007-03-03,US,0.9017941790291835
2007-03-10,US,0.7964865005376336
2007-03-17,US,0.7617901065262364
2007-03-24,US,0.443565230753419
2007-03-31,US,0.15687850646149223
2007-04-07,US,-0.0657866513106989
2007-04-14,US,-0.06920946614482093
2007-04-21,US,-0.3366562839869642
2007-04-28,US,-0.5124864134414581
2007-05-05,US,-0.6691402844368115
2007-05-12,US,-0.6734183166996363
2007-05-19,US,-0.8739369541642747
2007-05-26,US,-0.859024543074483
2007-06-02,US,-0.736918912498618
2007-06-09,US,-1.1470465131611038
2007-06-16,US,-1.1670553668551247
2007-06-23,US,-1.2788392232223533
2007-06-30,US,-1.2944672133572686
2007-07-07,US,-1.2984239624031495
2007-07-14,US,-1.4472741235503703
2007-07-21,US,-1.4140168735577965
2007-07-28,US,-1.3104179162941223
2007-08-04,US,-1.4521576842691646
2007-08-11,US,-1.418672389553246
2007-08-18,US,-1.356097589027919
2007-08-25,US,-1.2559666400471365
2007-09-01,US,-1.2014826499682432
2007-09-08,US,-0.9330048994494983
2007-09-15,US,-1.0268397833658252
2007-09-22,US,-0.7617901065262364
2007-09-29,US,-0.9871492388256057
2007-10-06,US,-0.5027747959538307
2007-10-13,US,-0.26694756067261244
2007-10-20,US,-0.22470717247709218
2007-10-27,US,-0.07092117516610971
2007-11-03,US,0.026469533548323553
2007-11-10,US,0.10864037150313477
2007-11-17,US,0.22821089897674476
2007-11-24,US,0.4586886501127581
2007-12-01,US,0.23171742926671404
2007-12-08,US,0.19503206237377818
2007-12-15,US,0.2864634798922621
2007-12-22,US,0.41547677238116554
2007-12-29,US,0.78947144606403
2008-01-05,US,0.6521488130702847
2008-01-12,US,0.5558142036147499
2008-01-19,US,0.7124954335882272
2008-01-26,US,1.1470465131611038
2008-02-02,US,1.5190631784276838
2008-02-09,US,1.8021240822831681
2008-02-16,US,1.8287391663773025
2008-02-23,US,1.7850655738500543
2008-03-01,US,1.442424837209772
2008-03-08,US,1.25221793297715
2008-03-15,US,1.01533638882887
2008-03-22,US,0.8106356601720481
2008-03-29,US,0.5340249811567525
2008-04-05,US,0.2829072244732365
2008-04-12,US,-0.024761460604961615
2008-04-19,US,-0.17939261743610693
2008-04-26,US,-0.4950395442927185
2008-05-03,US,-0.6332555772350129
2008-05-10,US,-0.7732519323768763
2008-05-17,US,-0.6584983084040062
2008-05-24,US,-0.6353435751840778
2008-05-31,US,-0.46628966645270165
2008-06-07,US,-0.8130096349898558
2008-06-14,US,-0.8153882006003803
2008-06-21,US,-0.8225517566216306
2008-06-28,US,-0.9462806706139756
2008-07-05,US,-1.0834463449590028
2008-07-12,US,-1.0896086784219734
2008-07-19,US,-1.1178665850813934
2008-07-26,US,-1.1979758199647432
2008-08-02,US,-1.1372121923215268
2008-08-09,US,-1.1339584218463017
2008-08-16,US,-1.0473045720741652
2008-08-23,US,-1.1536648445852578
2008-08-30,US,-0.9899325580031976
2008-09-06,US,-0.909513719796296
2008-09-13,US,-0.881466468792346
2008-09-20,US,-0.4473364504809123
2008-09-27,US,-0.5718277253336289
2008-10-04,US,-0.5778705809527125
2008-10-11,US,-0.573839680445761
2008-10-18,US,-0.6022575321059142
2008-10-25,US,-0.4777420836048041
2008-11-01,US,-0.3493331193767724
2008-11-08,US,-0.31504854495561546
2008-11-15,US,-0.1620666022640658
2008-11-22,US,-0.17592327026280194
2008-11-29,US,0.16206660226406566
2008-12-06,US,0.04526453205649397
2008-12-13,US,0.08462275522379163
2008-12-20,US,0.1932920587823019
2008-12-27,US,0.5981684805254595
2009-01-03,US,0.5144345212467513
2009-01-10,US,0.1275547252183204
2009-01-17,US,0.20199804041135289
2009-01-24,US,0.4454500487122608
2009-01-31,US,0.6993514434026752
2009-02-07,US,0.9436122159558675
2009-02-14,US,1.1569930389707381
2009-02-21,US,1.10834888336264
2009-02-28,US,1.0443542417358251
2009-03-07,US,0.9816054166572479
2009-03-14,US,0.777865173490335
2009-03-21,US,0.6166494957371359
2009-03-28,US,0.3730273808692354
2009-04-04,US,0.2107193595708764
2009-04-11,US,0.08290924145850675
2009-04-18,US,-0.14478910542005477
2009-04-25,US,-0.1741893930157685
2009-05-02,US,0.9927235672635988
2009-05-09,US,0.7686550892155977
2009-05-16,US,0.6627460865250026
2009-05-23,US,1.2944672133572686
2009-05-30,US,1.4233588583261552
2009-06-06,US,1.1020591268172844
2009-06-13,US,0.7988335722077662
2009-06-20,US,0.5399419633517004
2009-06-27,US,0.2581106326430581
2009-07-04,US,0.13444364505992448
2009-07-11,US,-0.12583345344513633
2009-07-18,US,-0.3222342962230952
2009-07-25,US,-0.4061874091454772
2009-08-01,US,-0.3711974621496522
2009-08-08,US,-0.4416819872624128
2009-08-15,US,-0.3566021792859876
2009-08-22,US,0.2002556399685754
2009-08-29,US,0.780178010725324
2009-09-05,US,1.2749806914877309
2009-09-12,US,1.3308374365606004
2009-09-19,US,1.3778288681983109
2009-09-26,US,1.3518274592132522
2009-10-03,US,1.5755800542611942
2009-10-10,US,1.906853898124489
2009-10-17,US,2.19828004816016
2009-10-24,US,2.8222773213490453
2009-10-31,US,2.67409205341764
2009-11-07,US,2.1113627482073802
2009-11-14,US,1.6711773712823916
2009-11-21,US,1.2905306271633754
2009-11-28,US,1.1875427005927706
2009-12-05,US,0.8614966277840346
2009-12-12,US,0.7824950288519121
2009-12-19,US,0.7037192506487675
2009-12-26,US,0.8941280068398644
2010-01-02,US,0.8739369541642747
2010-01-09,US,0.4681941201884695
2010-01-16,US,0.33484976321482945
2010-01-23,US,0.41175676862521066
2010-01-30,US,0.4080424542417714
2010-02-06,US,0.5518331537289237
2010-02-13,US,0.5222466093790747
2010-02-20,US,0.46058640405174567
2010-02-27,US,0.481573448237492
2010-03-06,US,0.3529653180222813
2010-03-13,US,0.3711974621496522
2010-03-20,US,0.25105560723949333
2010-03-27,US,0.07948293902484646
2010-04-03,US,0.03671976777434173
2010-04-10,US,-0.2846849021328547
2010-04-17,US,-0.33484976321482945
2010-04-24,US,-0.3547831620747296
2010-05-01,US,-0.33846390411223837
2010-05-08,US,-0.43041507270078533
2010-05-15,US,-0.3730273808692354
2010-05-22,US,-0.41361605502814314
2010-05-29,US,-0.48349178124333186
2010-06-05,US,-0.3043002134387792
2010-06-12,US,-0.7015336740647393
2010-06-19,US,-0.7663627502837744
2010-06-26,US,-0.7481666022662242
2010-07-03,US,-0.8491882205858706
2010-07-10,US,-0.7848162554972745
2010-07-17,US,-1.1051985397373574
2010-07-24,US,-1.1569930389707386
2010-07-31,US,-1.1806584856809055
2010-08-07,US,-1.0712435255756012
2010-08-14,US,-1.12426839341636
2010-08-21,US,-0.9043613702400533
2010-08-28,US,-1.0562107629263473
2010-09-04,US,-0.7709514744258381
2010-09-11,US,-0.5678107379445626
2010-09-18,US,-0.7391609592385103
2010-09-25,US,-0.481573448237492
2010-10-02,US,-0.510540248647804
2010-10-09,US,-0.40989890455555933
2010-10-16,US,-0.2142123427071354
2010-10-23,US,-0.2264586882229906
2010-10-30,US,-0.18112809846100733
2010-11-06,US,0.011099058792592638
2010-11-13,US,0.11207625723784065
2010-11-20,US,0.24929381533734496
2010-11-27,US,0.4777420836048043
2010-12-04,US,0.3240333223054775
2010-12-11,US,0.5027747959538306
2010-12-18,US,0.8177713883026225
2010-12-25,US,1.163688161569356
2011-01-01,US,1.184093578503705
2011-01-08,US,0.8865140259460631
2011-01-15,US,0.959725351792824
2011-01-22,US,1.212092853015081
2011-01-29,US,1.347581837339322
2011-02-05,US,1.5244986405904448
2011-02-12,US,1.4376092350442486
2011-02-19,US,1.4925363966177572
2011-02-26,US,1.3144580745260668
2011-03-05,US,1.0803805530984756
2011-03-12,US,0.9043613702400533
2011-03-19,US,0.6884897637561446
2011-03-26,US,0.40989890455555933
2011-04-02,US,0.2935869231301407
2011-04-09,US,0.14651482648543993
2011-04-16,US,-0.07948293902484632
2011-04-23,US,-0.12067185352642455
2011-04-30,US,-0.37485854956358683
2011-05-07,US,-0.43980030894298894
2011-05-14,US,-0.44545004871226096
2011-05-21,US,-0.5419184887877257
2011-05-28,US,-0.5658056789394982
2011-06-04,US,-0.43416457272904924
2011-06-11,US,-0.6437234691093306
2011-06-18,US,-0.7526922346124472
2011-06-25,US,-0.9146903278306163
2011-07-02,US,-0.9225015350964105
2011-07-09,US,-0.8789510950136721
2011-07-16,US,-1.219242821227107
2011-07-23,US,-1.2337328940946093
2011-07-30,US,-1.25221793297715
2011-08-06,US,-1.3144580745260663
2011-08-13,US,-1.2749806914877309
2011-08-20,US,-1.1875427005927706
2011-08-27,US,-1.0039658064269308
2011-09-03,US,-0.8664566631225917
2011-09-10,US,-0.7324458903201819
2011-09-17,US,-0.6712777648882051
2011-09-24,US,-0.6290878365751359
2011-10-01,US,-0.4511140430465627
2011-10-08,US,-0.2953700999804426
2011-10-15,US,-0.24049633508264873
2011-10-22,US,-0.21246552710410668
2011-10-29,US,-0.1309984080343661
2011-11-05,US,0.038428486201972575
2011-11-12,US,0.019637655255960496
2011-11-19,US,0.05039293748884486
2011-11-26,US,0.21770794139861746
2011-12-03,US,0.05210269387102048
2011-12-10,US,0.10177240476637286
2011-12-17,US,0.2229563458188494
2011-12-24,US,0.35114863961692616
2011-12-31,US,0.5778705809527123
2012-01-07,US,0.3060891290233747
2012-01-14,US,0.1258334534451362
2012-01-21,US,0.2054846874509134
2012-01-28,US,0.24049633508264873
2012-02-04,US,0.3638901310119442
2012-02-11,US,0.36936878558016895
2012-02-18,US,0.510540248647804
2012-02-25,US,0.5658056789394981
2012-03-03,US,0.5598040820392779
2012-03-10,US,0.5688141236234143
2012-03-17,US,0.667005856806356
2012-03-24,US,0.40618740914547735
2012-03-31,US,0.2846849021328546
2012-04-07,US,0.2369825861702338
2012-04-14,US,0.07434522173960008
2012-04-21,US,-0.04697386160144159
2012-04-28,US,-0.1482409839992439
